STOCK_CODE,TOTAL_STOCK,INCOMING_QTY_AVAILABLE,DUE_DATE,DISCONTINUED
PAL-20-BLUW-230X160,3,24,30/09/2018,
PAL-20-BLUW-240X240,8,0,,
PAL-20-BLUW-290X200,0,15,30/09/2018,
PAL-20-BLUW-300X80,0,24,30/09/2018,
PAL-20-BLUW-330X240,0,20,30/09/2018,
PAL-20-BLUW-400X300,0,16,30/09/2018,
PAL-20-BLUW-400X80,1,12,30/09/2018,
PAL-20-BLUW-500X80,0,24,30/09/2018,
PAL-20-WBLU-150X150,0,24,30/09/2018,
PAL-20-WBLU-170X120,2,12,30/09/2018,
PAL-20-WBLU-200X200,6,0,,
PAL-20-WBLU-230X160,21,15,30/09/2018,
PAL-20-WBLU-240X240,7,12,30/09/2018,
PAL-20-WBLU-290X200,12,0,,
PAL-20-WBLU-300X80,4,0,,
PAL-20-WBLU-330X240,5,16,30/09/2018,
PAL-20-WBLU-400X300,4,0,,
PAL-20-WBLU-400X80,12,0,,
PAL-20-WBLU-500X80,6,0,,
PAL-20-WW-150X150,0,16,30/09/2018,
PAL-20-WW-170X120,0,24,30/09/2018,
PAL-20-WW-200X200,2,20,30/09/2018,
PAL-20-WW-230X160,17,15,30/09/2018,
PAL-20-WW-240X240,4,12,30/09/2018,
PAL-20-WW-290X200,2,19,30/09/2018,
PAL-20-WW-300X80,5,16,30/09/2018,
PAL-20-WW-330X240,0,20,30/09/2018,
PAL-20-WW-400X300,2,6,30/09/2018,
PAL-20-WW-400X80,2,0,,
PAL-20-WW-500X80,4,12,30/09/2018,
PAL-21-WW-150X150,0,24,30/09/2018,
PAL-21-WW-170X120,0,20,30/09/2018,
PAL-21-WW-200X200,4,20,30/09/2018,
PAL-21-WW-230X160,10,18,30/09/2018,
PAL-21-WW-240X240,7,0,,
PAL-21-WW-290X200,2,20,30/09/2018,
PAL-21-WW-300X80,4,16,30/09/2018,
PAL-21-WW-330X240,0,16,30/09/2018,
PAL-21-WW-400X300,5,0,,
PAL-21-WW-400X80,8,0,,
PAL-21-WW-500X80,6,0,,
PAL-22-BLUW-150X150,0,24,30/09/2018,
PAL-22-BLUW-170X120,0,24,30/09/2018,
PAL-22-BLUW-200X200,3,16,30/09/2018,
PAL-22-BLUW-230X160,12,30,30/09/2018,
PAL-22-BLUW-240X240,4,16,30/09/2018,
PAL-22-BLUW-290X200,13,10,30/09/2018,
PAL-22-BLUW-300X80,11,0,,
PAL-22-BLUW-330X240,6,16,30/09/2018,
PAL-22-BLUW-400X300,5,0,,
PAL-22-BLUW-400X80,6,0,,
PAL-22-BLUW-500X80,2,0,,
PAL-22-WBLU-150X150,0,24,30/09/2018,
PAL-22-WBLU-170X120,0,20,30/09/2018,
PAL-22-WBLU-200X200,2,20,30/09/2018,
PAL-22-WBLU-230X160,19,19,30/09/2018,
PAL-22-WBLU-240X240,2,20,30/09/2018,
PAL-22-WBLU-290X200,13,0,,
PAL-22-WBLU-300X80,12,0,,
PAL-22-WBLU-330X240,4,16,30/09/2018,
PAL-22-WBLU-400X300,3,0,,
PAL-22-WBLU-400X80,7,0,,
PAL-22-WBLU-500X80,9,0,,
PAL-22-WW-150X150,0,20,30/09/2018,
PAL-22-WW-170X120,0,20,30/09/2018,
PAL-22-WW-200X200,3,15,30/09/2018,
PAL-22-WW-230X160,13,20,30/09/2018,
PAL-22-WW-240X240,3,20,30/09/2018,
PAL-22-WW-290X200,0,24,30/09/2018,
PAL-22-WW-300X80,8,12,30/09/2018,
PAL-22-WW-330X240,3,6,30/09/2018,
PAL-22-WW-400X300,4,0,,
PAL-22-WW-400X80,8,0,,
PAL-22-WW-500X80,5,6,30/09/2018,
PAN-120X20-A,12,0,,
PAN-120X20-B,16,0,,
PAN-ANT-150X80,29,0,,
PAN-ANT-170X120,0,43,10/09/2018,
PAN-ANT-230X160,0,40,10/09/2018,
PAN-ANT-290X200,0,36,10/09/2018,
PAN-ANT-330X240,0,13,10/09/2018,
PAN-ANT-400X80,0,0,,Y
PAN-COCOA-150X80,10,0,,
PAN-COCOA-170X120,22,0,,
PAN-COCOA-230X160,17,0,,
PAN-COCOA-290X200,0,0,,
PAN-COCOA-330X240,10,0,,
PAN-COCOA-400X80,0,0,,Y
PAN-CREAM-150X80,0,44,10/09/2018,
PAN-CREAM-170X120,0,40,10/09/2018,
PAN-CREAM-230X160,0,119,10/09/2018,
PAN-CREAM-290X200,0,79,10/09/2018,
PAN-CREAM-330X240,0,78,10/09/2018,
PAN-CREAM-400X80,0,0,,Y
PAN-DENIM-150X80,24,0,,
PAN-DENIM-170X120,0,24,10/09/2018,
PAN-DENIM-230X160,0,24,10/09/2018,
PAN-DENIM-290X200,0,16,10/09/2018,
PAN-DENIM-330X240,0,16,10/09/2018,
PAN-GRAPH-150X80,0,0,,
PAN-GRAPH-170X120,10,0,,
PAN-GRAPH-230X160,0,0,,
PAN-GRAPH-290X200,3,0,,
PAN-GRAPH-330X240,6,0,,
PAN-LATTE-150X80,116,0,,
PAN-LATTE-170X120,54,0,,
PAN-LATTE-230X160,50,0,,
PAN-LATTE-290X200,16,0,,
PAN-LATTE-330X240,28,0,,
PAN-LATTE-400X80,0,0,,Y
PAN-LINEN-150X80,0,24,10/09/2018,
PAN-LINEN-170X120,0,20,10/09/2018,
PAN-LINEN-230X160,45,0,,
PAN-LINEN-290X200,0,24,10/09/2018,
PAN-LINEN-330X240,15,0,,
PAN-LINEN-400X80,30,0,,Y
PAN-PINK-150X80,9,82,10/09/2018,
PAN-PINK-170X120,0,84,10/09/2018,
PAN-PINK-230X160,0,60,10/09/2018,
PAN-PINK-290X200,0,24,10/09/2018,
PAN-PINK-330X240,12,0,,
PAN-ROCK-150X80,0,41,10/09/2018,
PAN-ROCK-170X120,0,39,10/09/2018,
PAN-ROCK-230X160,0,60,10/09/2018,
PAN-ROCK-290X200,0,37,10/09/2018,
PAN-ROCK-330X240,0,62,10/09/2018,
PAN-ROCK-400X80,0,0,,Y
PAN-ROUGE-150X80,15,0,,
PAN-ROUGE-170X120,39,0,,
PAN-ROUGE-230X160,29,0,,
PAN-ROUGE-260X260,0,0,,
PAN-ROUGE-290X200,7,0,,
PAN-ROUGE-330X240,17,0,,
PAN-ROUGE-400X80,11,0,,Y
PAN-TEAL-150X80,43,0,,
PAN-TEAL-170X120,9,0,,
PAN-TEAL-230X160,4,0,,
PAN-TEAL-290X200,6,0,,
PAN-TEAL-330X240,8,0,,
PAN-VIOLET-150X80,18,0,,
PAN-VIOLET-170X120,24,0,,
PAN-VIOLET-230X160,40,0,,
PAN-VIOLET-290X200,15,0,,
PAN-VIOLET-400X80,6,0,,Y
PAPER SHAGY-240X170,0,0,,Y
PARDIS-100X100,0,0,,Y
PARDIS-150X100,0,0,,Y
PAV-123-BR-130X70,0,0,,Y
PAV-123-BR-160X110,0,0,,Y
PAV-123-BR-220X150,10,0,,Y
PAV-123-BR-270X180,38,0,,Y
PAV-123-BR-320X220,0,0,,Y
PAV-2283-BR-130X70,0,0,,Y
PAV-2283-BR-160X110,8,0,,Y
PAV-2283-BR-220X150,17,0,,Y
PAV-2283-BR-270X180,14,0,,Y
PAV-2283-BR-320X220,0,0,,Y
PAV-2283-BR-60X40,0,0,,Y
PAV-2283-GR-130X70,0,0,,Y
PAV-2283-GR-160X110,0,0,,Y
PAV-2283-GR-220X150,0,0,,Y
PAV-2283-GR-270X180,0,0,,Y
PAV-2283-GR-320X220,0,0,,Y
PAV-2283-GR-60X40,0,0,,Y
PAV-2285-GR-130X70,0,0,,Y
PAV-2285-GR-160X110,0,0,,Y
PAV-2285-GR-220X150,27,0,,Y
PAV-2285-GR-270X180,0,0,,Y
PAV-2285-GR-320X220,0,0,,Y
PAV-2481-WH-160X110,9,0,,Y
PAV-2481-WH-220X150,15,0,,Y
PAV-2481-WH-270X180,14,0,,Y
PAV-2481-WH-320X220,19,0,,Y
PAV-2482-WH-160X110,0,0,,Y
PAV-2482-WH-220X150,19,0,,Y
PAV-2482-WH-270X180,33,0,,Y
PAV-2482-WH-320X220,0,0,,Y
PAV-3588-GR-130X70,0,0,,Y
PAV-3588-GR-160X110,9,0,,Y
PAV-3588-GR-220X150,19,0,,Y
PAV-3588-GR-270X180,49,0,,Y
PAV-3588-GR-320X220,0,0,,Y
PAV-3821-NAT-160X110,17,0,,Y
PAV-3821-NAT-220X150,29,0,,Y
PAV-3821-NAT-270X180,24,0,,Y
PAV-3821-NAT-320X220,14,0,,Y
PAV-3821-WH-160X110,0,0,,Y
PAV-3821-WH-220X150,0,0,,Y
PAV-3821-WH-270X180,0,0,,Y
PAV-3821-WH-320X220,0,0,,Y
PAV-388-BE-130X70,0,0,,Y
PAV-388-BE-160X110,0,0,,Y
PAV-388-BE-220X150,0,0,,Y
PAV-388-BE-270X180,0,0,,Y
PAV-388-BE-320X220,0,0,,Y
PAV-388-BL-130X70,0,0,,Y
PAV-388-BL-160X110,0,0,,Y
PAV-388-BL-220X150,0,0,,Y
PAV-388-BL-270X180,0,0,,Y
PAV-388-BL-320X220,0,0,,Y
PAV-388-BR-130X70,0,0,,Y
PAV-388-BR-160X110,1,0,,Y
PAV-388-BR-220X150,29,0,,Y
PAV-388-BR-270X180,26,0,,Y
PAV-388-BR-320X220,0,0,,Y
PAV-4922-GR-160X110,7,0,,Y
PAV-4922-GR-220X150,8,0,,Y
PAV-4922-GR-270X180,0,0,,Y
PAV-4922-GR-320X220,0,0,,Y
PAV-4922-WH-160X110,16,0,,Y
PAV-4922-WH-220X150,31,0,,Y
PAV-4922-WH-270X180,37,0,,Y
PAV-4922-WH-320X220,17,0,,Y
PAV-504-BE-130X70,0,0,,Y
PAV-504-BE-160X110,0,0,,Y
PAV-504-BE-220X150,0,0,,Y
PAV-504-BE-270X180,7,0,,Y
PAV-504-BE-320X220,0,0,,Y
PAV-504-BL-130X70,0,0,,Y
PAV-504-BL-160X110,0,0,,Y
PAV-504-BL-220X150,32,0,,Y
PAV-504-BL-270X180,0,0,,Y
PAV-504-BL-320X220,0,0,,Y
PAV-633-BL-130X70,0,0,,Y
PAV-633-BL-160X110,0,0,,Y
PAV-633-BL-220X150,0,0,,Y
PAV-633-BL-270X180,0,0,,Y
PAV-633-BL-320X220,0,0,,Y
PAV-633-BR-130X70,0,0,,Y
PAV-633-BR-160X110,13,0,,Y
PAV-633-BR-220X150,23,0,,Y
PAV-633-BR-270X180,26,0,,Y
PAV-633-BR-320X220,0,0,,Y
PAV-689-BL-130X70,0,0,,Y
PAV-689-BL-160X110,0,0,,Y
PAV-689-BL-220X150,0,0,,Y
PAV-689-BL-270X180,0,0,,Y
PAV-689-BL-320X220,0,0,,Y
PAV-708-BL-130X70,0,0,,Y
PAV-708-BL-160X110,0,0,,Y
PAV-708-BL-220X150,0,0,,Y
PAV-708-BL-270X180,0,0,,Y
PAV-708-BL-320X220,0,0,,Y
PAV-72-BE-130X70,0,0,,Y
PAV-72-BE-160X110,0,0,,Y
PAV-72-BE-220X150,0,0,,Y
PAV-72-BE-270X180,0,0,,Y
PAV-72-BE-320X220,0,0,,Y
PAV-72-BL-130X70,0,0,,Y
PAV-72-BL-160X110,0,0,,Y
PAV-72-BL-220X150,0,0,,Y
PAV-72-BL-270X180,0,0,,Y
PAV-72-BL-320X220,0,0,,Y
PAV-789-BE-130X70,0,0,,Y
PAV-789-BE-160X110,0,0,,Y
PAV-789-BE-220X150,0,0,,Y
PAV-789-BE-270X180,0,0,,Y
PAV-789-BE-320X220,0,0,,Y
PAV-92283-GR-160X110,8,0,,Y
PAV-92283-GR-270X180,6,0,,Y
PAV-92283-GR-320X220,19,0,,Y
PAV-92285-GR-160X110,0,0,,Y
PAV-9388-BE-160X110,0,0,,Y
PAV-9388-BE-220X150,11,0,,Y
PAV-9388-BE-270X180,0,0,,Y
PAV-9388-BE-320X220,0,0,,Y
PAV-9388-BL-160X110,0,0,,Y
PAV-9388-BL-270X180,0,0,,Y
PAV-9388-BL-320X220,0,0,,Y
PAV-9504-BE-160X110,6,0,,Y
PAV-9504-BE-270X180,20,0,,Y
PAV-9504-BE-320X220,12,0,,Y
PAV-9504-BL-160X110,12,0,,Y
PAV-9633-BL-160X110,13,0,,Y
PAV-9633-BL-220X150,0,0,,Y
PAV-9633-BL-270X180,6,0,,Y
PAV-9633-BL-320X220,0,0,,Y
PAV-9689-BL-160X110,0,0,,Y
PAV-9689-BL-320X220,2,0,,Y
PAV-9708-BL-160X110,13,0,,Y
PAV-972-BE-160X110,5,0,,Y
PAV-972-BE-220X150,12,0,,Y
PAV-972-BE-270X180,0,0,,Y
PAV-972-BE-320X220,0,0,,Y
PAV-972-BL-160X110,7,0,,Y
PAV-9789-BE-160X110,0,0,,Y
PAV-9789-BE-270X180,4,0,,Y
PAV-9789-BE-320X220,0,0,,Y
PAV-988-BL-130X70,0,0,,Y
PAV-988-BL-160X110,0,0,,Y
PAV-988-BL-220X150,0,0,,Y
PAV-988-BL-270X180,0,0,,Y
PAV-988-BL-320X220,0,0,,Y
PAV-988-BR-130X70,0,0,,Y
PAV-988-BR-160X110,8,0,,Y
PAV-988-BR-220X150,0,0,,Y
PAV-988-BR-270X180,8,0,,Y
PAV-988-BR-320X220,8,0,,Y
PAV-9988-BL-160X110,18,0,,Y
P-CVR-COM-012-45X45,0,0,,
P-CVR-CV-007-45X45,0,0,,
P-CVR-MPL-002-45X45,0,0,,
P-CVR-MPL-008-45X45,0,0,,
P-CVR-MS-002-45X45,0,0,,
PERSIAN KILIM-100X80,0,0,,
PERSIAN KILIM-156X108,0,0,,
PK1-0001-BAL-197X122,0,0,,
PK1-0002-BAL-181X96,0,0,,
PK1-0003-BAL-169X110,0,0,,
PK1-0004-BAL-196X102,0,0,,
PK1-0005-BAL-183X112,0,0,,
PK1-0006-BAL-195X113,0,0,,
PK1-0007-BAL-204X117,0,0,,
PK1-0008-BAL-204X111,0,0,,
PK1-0009-BAL-198X123,0,0,,
PK1-0010-BAL-174X97,0,0,,
PK1-0011-BAL-196X100,0,0,,
PK1-0012-BAL-165X109,0,0,,
PK1-0013-BAL-192X100,0,0,,
PK1-0014-BAL-196X111,0,0,,
PK1-0015-BAL-181X104,0,0,,
PK1-0016-BAL-191X105,0,0,,
PK1-0017-BAL-214X118,0,0,,
PK1-0018-BAL-187X108,0,0,,
PK1-0019-BAL-194X105,0,0,,
PK1-0020-BAL-198X113,0,0,,
PK1-0021-BAL-193X107,0,0,,
PK1-0022-BAL-196X112,0,0,,
PK1-0023-BAL-193X122,0,0,,
PK1-0024-BAL-201X116,0,0,,
PK1-0025-BAL-183X100,0,0,,
PK1-0026-BAL-190X104,0,0,,
PK1-0027-BAL-189X108,0,0,,
PK1-0028-BAL-197X113,0,0,,
PK1-0029-BAL-189X117,0,0,,
PK1-0030-BAL-192X109,0,0,,
PK1-0031-BAL-187X111,0,0,,
PK1-0032-BAL-195X110,0,0,,
PK1-0033-BAL-198X100,0,0,,
PK1-0034-BAL-193X112,0,0,,
PK1-0035-BAL-195X119,0,0,,
PK1-0036-BAL-200X104,0,0,,
PK1-0037-BAL-176X105,0,0,,
PK1-0038-BAL-187X109,0,0,,
PK1-0039-BAL-189X111,0,0,,
PK1-0040-BAL-188X104,0,0,,
PK1-0041-BAL-191X111,0,0,,
PK1-0042-BAL-177X115,0,0,,
PK1-0043-BAL-196X107,0,0,,
PK1-0044-BAL-179X101,0,0,,
PK1-0045-BAL-185X118,0,0,,
PK1-0046-BAL-194X100,0,0,,
PK1-0047-BAL-191X111,0,0,,
PK1-0048-BAL-192X110,0,0,,
PK1-0049-BAL-199X101,0,0,,
PK1-0050-BAL-178X108,0,0,,
PK1-0051-BAL-138X84,0,0,,
PK1-0052-BAL-128X82,0,0,,
PK1-0053-BAL-141X82,0,0,,
PK1-0054-BAL-122X88,0,0,,
PK1-0055-BAL-118X78,0,0,,
PK1-0056-BAL-136X83,0,0,,
PK1-0057-BAL-120X85,0,0,,
PK1-0058-BAL-131X85,0,0,,
PK1-0059-BAL-135X86,0,0,,
PK1-0060-BAL-129X87,0,0,,
PK1-0061-BAL-149X88,0,0,,
PK1-0062-BAL-141X80,0,0,,
PK1-0063-BAL-126X88,0,0,,
PK1-0064-BAL-132X85,0,0,,
PK1-0065-BAL-137X83,0,0,,
PK1-0066-BAL-137X84,0,0,,
PK1-0067-BAL-136X84,0,0,,
PK1-0068-BAL-129X82,0,0,,
PK1-0069-BAL-139X95,0,0,,
PK1-0070-BAL-104X80,0,0,,
PK1-0071-BAL-137X80,0,0,,
PK1-0072-BAL-140X79,0,0,,
PK1-0073-BAL-136X79,0,0,,
PK1-0074-BAL-132X82,0,0,,
PK1-0075-BAL-144X84,0,0,,
PK1-0076-BAL-133X80,0,0,,
PK1-0077-BAL-134X82,0,0,,
PK1-0078-BAL-131X85,0,0,,
PK1-0079-BAL-127X72,0,0,,
PK1-0080-BAL-142X85,0,0,,
PK1-0081-BAL-134X89,0,0,,
PK1-0082-BAL-133X86,0,0,,
PK1-0083-BAL-128X88,0,0,,
PK1-0084-BAL-136X80,0,0,,
PK1-0085-BAL-133X85,0,0,,
PK1-0086-BAL-126X80,0,0,,
PK1-0087-BAL-135X85,0,0,,
PK1-0088-BAL-138X85,0,0,,
PK1-0089-BAL-131X86,0,0,,
PK1-0090-BAL-136X87,0,0,,
PK1-0091-BAL-136X77,0,0,,
PK1-0092-BAL-127X77,0,0,,
PK1-0093-BAL-133X86,0,0,,
PK1-0094-BAL-144X87,0,0,,
PK1-0095-BAL-134X93,0,0,,
PK1-0096-BAL-140X94,0,0,,
PK1-0097-BAL-117X74,0,0,,
PK1-0098-BAL-133X81,0,0,,
PK1-0099-BAL-137X82,0,0,,
PK1-0100-BAL-135X78,0,0,,
PK1-0101-BAL-149X90,0,0,,
PK1-0102-BAL-145X91,0,0,,
PK1-0103-BAL-144X87,0,0,,
PK1-0104-BAL-143X93,0,0,,
PK1-0105-BAL-137X88,0,0,,
PK1-0106-BAL-136X87,0,0,,
PK1-0107-BAL-131X83,0,0,,
PK1-0108-BAL-138X84,0,0,,
PK1-0109-BAL-120X83,0,0,,
PK1-0110-BAL-136X80,0,0,,
PK1-0111-BAL-130X89,0,0,,
PK1-0112-BAL-130X81,0,0,,
PK1-0113-BAL-133X83,0,0,,
PK1-0114-BAL-138X80,0,0,,
PK1-0115-BAL-144X83,0,0,,
PK1-0116-BAL-134X80,0,0,,
PK1-0117-BAL-127X83,0,0,,
PK1-0118-BAL-149X88,0,0,,
PK1-0119-BAL-126X76,0,0,,
PK1-0120-BAL-138X91,0,0,,
PK1-0121-BAL-144X83,0,0,,
PK1-0122-BAL-143X82,0,0,,
PK1-0123-BAL-136X81,0,0,,
PK1-0124-BAL-128X81,0,0,,
PK1-0125-BAL-133X85,0,0,,
PK1-0126-BAL-139X81,0,0,,
PK1-0127-BAL-140X85,0,0,,
PK1-0128-BAL-144X79,0,0,,
PK1-0129-BAL-140X85,0,0,,
PK1-0130-BAL-121X71,0,0,,
PK1-0131-BAL-140X91,0,0,,
PK1-0132-BAL-151X82,0,0,,
PK1-0133-BAL-145X94,0,0,,
PK1-0134-BAL-136X81,0,0,,
PK1-0135-BAL-135X85,0,0,,
PK1-0136-BAL-133X77,0,0,,
PK1-0137-BAL-119X79,0,0,,
PK1-0138-BAL-151X97,0,0,,
PK1-0139-BAL-121X89,0,0,,
PK1-0140-BAL-153X86,0,0,,
PK1-0141-BAL-145X86,0,0,,
PK1-0142-BAL-140X83,0,0,,
PK1-0143-BAL-123X79,0,0,,
PK1-0144-BAL-143X81,0,0,,
PK1-0145-BAL-142X79,0,0,,
PK1-0146-BAL-135X79,0,0,,
PK1-0147-BAL-140X82,0,0,,
PK1-0148-BAL-126X88,0,0,,
PK1-0149-BAL-148X87,0,0,,
PK1-0150-BAL-136X79,0,0,,
PK1-0151-BAL-140X86,0,0,,
PK1-0152-BAL-132X82,0,0,,
PK1-0153-BAL-130X85,0,0,,
PK1-0154-BAL-146X85,0,0,,
PK1-0155-BAL-140X79,0,0,,
PK1-0156-BAL-130X75,0,0,,
PK1-0157-BAL-145X83,0,0,,
PK1-0158-BAL-134X79,0,0,,
PK1-0159-BAL-149X97,0,0,,
PK1-0160-BAL-132X75,0,0,,
PK1-0161-BAL-150X88,0,0,,
PK1-0162-BAL-140X85,0,0,,
PK1-0163-BAL-134X87,0,0,,
PK1-0164-BAL-135X90,0,0,,
PK1-0165-BAL-128X84,0,0,,
PK1-0166-BAL-112X81,0,0,,
PK1-0167-BAL-129X88,0,0,,
PK1-0168-BAL-129X75,0,0,,
PK1-0169-BAL-113X90,0,0,,
PK1-0170-BAL-123X83,0,0,,
PK1-0171-BAL-151X85,0,0,,
PK1-0172-BAL-127X87,0,0,,
PK1-0173-BAL-133X85,0,0,,
PK1-0174-BAL-143X86,0,0,,
PK1-0175-BAL-133X80,0,0,,
PK1-0176-BAL-132X84,0,0,,
PK1-0177-BAL-127X83,0,0,,
PK1-0178-BAL-141X83,0,0,,
PK1-0179-BAL-139X92,0,0,,
PK1-0180-BAL-112X69,0,0,,
PK1-0181-BAL-123X83,0,0,,
PK1-0182-BAL-129X84,0,0,,
PK1-0183-BAL-162X89,0,0,,
PK1-0184-BAL-131X84,0,0,,
PK1-0185-BAL-133X82,0,0,,
PK1-0186-BAL-138X81,0,0,,
PK1-0187-BAL-128X82,0,0,,
PK1-0188-BAL-136X89,0,0,,
PK1-0189-BAL-119X78,0,0,,
PK1-0190-BAL-141X85,0,0,,
PK1-0191-BAL-128X78,0,0,,
PK1-0192-BAL-142X74,0,0,,
PK1-0193-BAL-134X81,0,0,,
PK1-0194-BAL-137X88,0,0,,
PK1-0195-BAL-125X81,0,0,,
PK1-0196-BAL-136X84,0,0,,
PK1-0197-BAL-147X88,0,0,,
PK1-0198-BAL-144X87,0,0,,
PK1-0199-BAL-134X90,0,0,,
PK1-0200-BAL-136X88,0,0,,
PK1-0201-CHO-302X244,0,0,,
PK1-0202-CHO-198X153,0,0,,
PK1-0203-KHA-287X201,0,0,,
PK1-0204-KHA-292X195,0,0,,
PK1-0205-KHA-195X150,0,0,,
PK1-0206-KHA-228X177,0,0,,
PK1-0207-KHA-295X200,0,0,,
PK1-0208-KHA-291X198,0,0,,
PK1-0209-KHA-233X175,0,0,,
PK1-0210-KHA-225X175,0,0,,
PK1-0211-KAZ-288X191,0,0,,
PK1-0212-KAZ-295X215,0,0,,
PK1-0213-KAZ-305X213,0,0,,
PK1-0214-KAZ-261X192,0,0,,
PK1-0215-KAZ-249X181,0,0,,
PK1-0216-KAZ-240X179,0,0,,
PK1-0217-KAZ-242X178,0,0,,
PK1-0218-KAZ-223X167,0,0,,
PK1-0219-KAZ-220X166,0,0,,
PK1-0220-KAZ-220X152,0,0,,
PK1-0221-KAZ-213X154,0,0,,
PK1-0222-KAZ-215X149,0,0,,
PK1-0223-KAZ-198X155,0,0,,
PK1-0224-KAZ-181X144,0,0,,
PK1-0225-KAZ-191X130,0,0,,
PK1-0226-KAZ-197X133,0,0,,
PK1-0227-KAZ-196X133,0,0,,
PK1-0228-KAZ-178X127,0,0,,
PK1-0229-KAZ-192X131,0,0,,
PK1-0230-KAZ-173X129,0,0,,
PK1-0231-KAZ-200X129,0,0,,
PK1-0232-KAZ-180X126,0,0,,
PK1-0233-KAZ-153X100,0,0,,
PK1-0234-KAZ-140X110,0,0,,
PK1-0235-KAZ-154X106,0,0,,
PK1-0236-KAZ-153X105,0,0,,
PK1-0237-KAZ-158X112,0,0,,
PK1-0238-KAZ-148X104,0,0,,
PK1-0239-KAZ-151X105,0,0,,
PK1-0240-KAZ-140X97,0,0,,
PK1-0241-KAZ-151X98,0,0,,
PK1-0242-KAZ-154X106,0,0,,
PK1-0243-KAZ-152X106,0,0,,
PK1-0244-KAZ-155X106,0,0,,
PK1-0245-KAZ-159X106,0,0,,
PK1-0246-KAZ-202X73,0,0,,
PK1-0247-KAZ-201X77,0,0,,
PK1-0248-KAZ-193X75,0,0,,
PK1-0249-KAZ-191X75,0,0,,
PK1-0250-KAZ-195X65,0,0,,
PK1-0251-KAZ-197X69,0,0,,
PK1-0252-KAZ-198X69,0,0,,
PK1-0253-KAZ-185X68,0,0,,
PK1-0254-KAZ-188X70,0,0,,
PK1-0255-KAZ-195X70,0,0,,
PK1-0256-KAZ-287X84,0,0,,
PK1-0257-KAZ-281X84,0,0,,
PK1-0258-KAZ-243X180,0,0,,
PK1-0259-KAZ-213X166,0,0,,
PK1-0260-KAZ-176X122,0,0,,
PK1-0261-KAZ-134X88,0,0,,
PK1-0262-KAZ-119X86,0,0,,
PK1-0263-KAZ-127X83,0,0,,
PK1-0264-KAZ-121X90,0,0,,
PK1-0265-KAZ-119X82,0,0,,
PK1-0266-KAZ-125X86,0,0,,
PK1-0267-KAZ-94X65,0,0,,
PK1-0268-KAZ-98X70,0,0,,
PK1-0269-KAZ-97X65,0,0,,
PK1-0270-KAZ-103X68,0,0,,
PK1-0271-KAZ-98X66,0,0,,
PK1-0272-KAZ-103X67,0,0,,
PK2-0001-CHO-300X250,0,0,,
PK2-0002-CHO-365X280,0,0,,
PK2-0003-CHO-269X76,0,0,,
PK2-0004-CHO-270X75,0,0,,
PK2-0005-CHO-262X73,0,0,,
PK2-0006-CHO-248X174,0,0,,
PK2-0007-CHO-235X167,0,0,,
PK2-0008-CHO-228X173,0,0,,
PK2-0009-CHO-232X165,0,0,,
PK2-0010-CHO-238X175,0,0,,
PK2-0011-CHO-291X194,0,0,,
PK2-0012-CHO-309X248,0,0,,
PK2-0013-CHO-262X78,0,0,,
PK2-0014-CHO-247X82,0,0,,
PK2-0015-CHO-185X123,0,0,,
PK2-0016-CHO-206X150,0,0,,
PK2-0017-CHO-204X154,0,0,,
PK2-0018-CHO-192X150,0,0,,
PK2-0019-CHO-213X158,0,0,,
PK2-0020-CHO-202X147,0,0,,
PK2-0021-KAZ-409X299,0,0,,
PK2-0022-KAZ-404X322,0,0,,
PK2-0023-KAZ-415X297,0,0,,
PK2-0024-KAZ-386X294,0,0,,
PK2-0025-KAZ-307X245,0,0,,
PK2-0026-KAZ-239X242,0,0,,
PK2-0027-KAZ-245X249,0,0,,
PK2-0028-KAZ-270X240,0,0,,
PK2-0029-KAZ-294X247,0,0,,
PK2-0030-KAZ-305X245,0,0,,
PK2-0031-KAZ-282X243,0,0,,
PK2-0032-KAZ-302X248,0,0,,
PK2-0033-KAZ-327X241,0,0,,
PK2-0034-KAZ-302X237,0,0,,
PK2-0035-KAZ-267X176,0,0,,
PK2-0036-KAZ-259X178,0,0,,
PK2-0037-KAZ-299X214,0,0,,
PK2-0038-KAZ-239X177,0,0,,
PK2-0039-KAZ-237X167,0,0,,
PK2-0040-KAZ-239X169,0,0,,
PK2-0041-KAZ-246X164,0,0,,
PK2-0042-KAZ-230X150,0,0,,
PK2-0043-MOR-269X183,0,0,,
PK2-0044-MOR-277X187,0,0,,
PK2-0045-MOR-284X185,0,0,,
PLA-120X20,29,0,,
PLA-CARBON-165X115,0,0,,
PLA-CARBON-225X155,12,0,,
PLA-CARBON-280X190,7,0,,
PLA-CARBON-320X230,8,0,,
PLA-EGGPLANT-165X115,3,0,,
PLA-EGGPLANT-225X155,14,0,,
PLA-EGGPLANT-280X190,0,0,,
PLA-EGGPLANT-320X230,8,0,,
PLA-GOLD-165X115,8,0,,
PLA-GOLD-225X155,24,0,,
PLA-GOLD-280X190,11,0,,
PLA-GOLD-320X230,12,0,,
PLA-LINEN-165X115,0,0,,
PLA-LINEN-225X155,5,0,,
PLA-LINEN-280X190,4,0,,
PLA-LINEN-320X230,6,0,,
PLA-LINEN-450X330,0,0,,
PLA-SAPHIRE-165X115,2,1,,
PLA-SAPHIRE-225X155,36,0,,
PLA-SAPHIRE-280X190,10,0,,
PLA-SAPHIRE-320X230,14,0,,
